sats,time,long,lat,velocity,heading,height,vert-vel,GPS-Longacc,turn-radius,Centre-Line-Deviation,AbsHead,Longacc,Latacc,rel-height,value
8,75226.5,118.8126916,31.87227415,48.233,332.44,12.51,-0.216,-0.16,1.00E+03,-4.70E+03,-2187.6,-0.16,-0.3,4.973,safe
10,80618.8,118.6972445,31.91459352,30.551,301.9,29.67,-0.36,-0.37,2.24E+02,8.29E+02,-1138.1,-0.37,0.02,23.481,safe
8,75749.6,118.8219011,31.87730682,28.6,273.74,14.11,0.936,0.14,4.55E+01,-5.95E+03,-1526.3,0.14,-0.06,8.283,safe
9,75429.6,118.8102711,31.8759842,58.931,330.94,14.42,-0.54,0.08,7.60E+02,-4.48E+03,-2189.1,0.08,-0.22,6.738,safe
10,83054,118.7002922,31.9575147,70.54,36.62,13.56,0.396,0.21,1.00E+03,-1.01E+03,-1043.4,0.21,0.11,13.059,safe
7,82935.7,118.6845802,31.95195708,65.148,66.94,10.28,-0.108,-0.18,3.89E+02,3.66E+02,-1013.1,-0.18,-0.13,7.527,safe
9,83635.4,118.7572314,31.9697966,92.316,79.57,30.59,0.036,-0.08,1.00E+03,-2.21E+03,-1000.4,-0.08,0.35,30.003,safe
6,83910.1,118.7572297,31.967139,41.362,184.7,29.57,-0.144,-0.13,1.29E+02,-2.63E+03,-895.3,-0.13,-0.03,24.918,safe
10,83247.8,118.7156669,31.97581928,65.223,60.32,10.49,0.648,0,8.20E+02,-2.46E+03,-1019.7,0,0.12,8.161,safe
5,72730.2,118.8181845,31.89556542,18.28,352.99,11.18,-0.216,0.54,2.12E+01,6.40E+01,-727.01,0.54,-0.24,-0.286,aggressive
10,80808.3,118.6852877,31.93082325,77.386,335.36,16.36,-0.756,0.03,1.00E+03,1.92E+03,-1104.6,0.02,-0.03,13.99,safe
7,74500.6,118.7953627,31.89309597,60.187,51.01,16.61,-0.252,-0.24,5.53E+02,-2.40E+03,-2109,-0.24,-0.29,3.695,safe
9,82718.5,118.6716977,31.9331769,62.492,254.84,17.39,0.108,0.08,1.47E+02,1.36E+03,-1185.2,0.08,-0.49,13.527,safe
10,83115.8,118.7028085,31.96088842,83.581,32.3,10.47,-1.332,0.13,1.00E+03,-1.25E+03,-1047.7,0.13,-0.02,10.769,safe
9,75600.2,118.8166032,31.88273545,79.439,82,8.96,0.216,-0.11,1.00E+03,-5.13E+03,-2078,-0.11,-0.03,2.807,safe
10,75909.8,118.8112076,31.87640778,105.681,260.49,18.06,1.872,-0.01,1.00E+03,-6.79E+03,-1179.5,-0.01,0.17,11.235,safe
10,80534.6,118.7072411,31.90911478,94.498,311.53,30.82,1.728,-0.05,1.00E+03,-1.17E+02,-1128.5,-0.05,-0.02,23.707,safe
9,84014.4,118.7568934,31.96324077,31.66,189.95,22.27,0.648,-0.23,7.20E+02,-2.66E+03,-1250.1,-0.23,-0.21,21.051,safe
8,74508,118.7962741,31.89368845,54.895,51.28,14.24,-0.18,-0.04,2.91E+02,-2.49E+03,-2108.7,-0.04,0.07,2.869,safe
7,75237,118.8120817,31.87327272,27.373,334.76,12.98,-0.144,-0.37,3.94E+01,-4.65E+03,-2185.2,-0.37,0.09,5.771,safe
8,72800.4,118.8180213,31.89604118,21.038,321.68,11.85,0.144,0.11,2.34E+02,7.92E+01,-758.32,0.11,-0.04,0.005,safe
7,74633.8,118.8053903,31.89441425,57.345,177.47,10.51,0.072,0.06,3.86E+02,-3.32E+03,-1982.5,0.06,0.18,-0.528,safe
10,83049.3,118.699672,31.95687217,72.523,42.03,12.7,0.864,0.05,1.00E+03,-9.51E+02,-1038,0.05,-0.03,12.045,safe
10,83600,118.747534,31.96835628,81.83,79.74,33.55,-0.72,-0.07,1.00E+03,-1.30E+03,-1000.3,-0.07,0.01,33.208,safe
9,75629.6,118.8238808,31.88313873,69.154,87.74,9.4,-0.144,-0.09,1.00E+03,-5.81E+03,-2072.3,-0.09,0.12,4.068,safe
9,80753.3,118.6866995,31.92774868,87.668,340.18,18.64,-0.36,0.17,1.00E+03,1.78E+03,-1099.8,0.17,-0.05,17.543,safe
10,82650.3,118.6758126,31.93573943,39.96,232.23,22.83,0.504,0.11,3.29E+02,1.75E+03,-1207.8,0.11,-0.34,18.99,safe
9,83306.9,118.7189299,31.97689923,75.437,75.64,7.57,-0.216,0.26,1.00E+03,-2.77E+03,-1004.4,0.26,-0.2,5.728,safe
6,83007.4,118.6909487,31.95352528,74.77,77.18,11.68,0.252,0.13,3.08E+02,-2.36E+02,-1002.8,0.13,0.05,7.748,safe
10,83511.6,118.7366379,31.96964068,50.858,121.37,38.31,0.612,-0.11,1.00E+03,-1.60E+03,-958.63,-0.11,0.1,37.719,safe
8,75417.5,118.8110507,31.87476052,26.417,343.2,15.08,0.036,0.49,1.85E+01,-4.55E+03,-2176.8,0.49,-0.39,7.307,safe
10,83410.5,118.7321773,31.97276138,56.488,132.61,26.8,1.008,-0.09,1.90E+02,-2.02E+03,-947.39,-0.09,-0.02,25.072,safe
9,80210.6,118.7558693,31.88016337,105.794,276.66,57.05,1.08,0.01,1.00E+03,-4.72E+03,-1163.3,0.01,0.07,49.492,safe
10,75848.2,118.8174019,31.87770802,92.282,252.52,9.83,0,-0.15,1.00E+03,-6.21E+03,-1187.5,-0.15,-0.18,4.726,safe
10,80507.9,118.7121159,31.90417512,103.341,327.86,28.52,-1.584,-0.03,1.00E+03,-5.78E+02,-1112.1,-0.03,-0.05,20.028,safe
10,80557.4,118.7019408,31.91224598,97.831,300.8,32.52,-0.9,-0.12,1.00E+03,3.83E+02,-1139.2,-0.12,0.03,26.293,safe
7,83933.2,118.7571022,31.96568095,3.781,186.1,21.35,0.108,0.19,7.68E+00,-2.64E+03,-893.9,0.19,0.06,20.044,safe
9,75534.5,118.8132754,31.8823227,63.066,81.43,10.25,-0.432,-0.5,5.02E+02,-4.81E+03,-2078.6,-0.5,0.08,3.846,aggressive
10,80910.9,118.679034,31.93721387,62.303,244.73,26.64,-1.944,-0.2,1.00E+03,2.02E+03,-1195.3,-0.2,0.01,18.653,safe
10,83315.6,118.7209689,31.97719462,79.525,86.51,7.02,0.324,-0.08,8.83E+02,-2.96E+03,-993.49,-0.08,0.15,5.147,safe
9,80246.2,118.7450184,31.8816772,103.382,279.89,57.84,0.792,-0.01,1.00E+03,-3.69E+03,-1160.1,-0.01,-0.14,49.695,safe
9,80826,118.6832817,31.93407475,83.801,330.37,14.99,0.288,-0.04,1.00E+03,2.11E+03,-1109.6,-0.04,0.02,11.594,safe
9,74824.8,118.8094345,31.8769336,44.13,155.13,12.46,0.18,-0.06,2.54E+02,-2.94E+03,-2004.9,-0.06,0.12,6.169,safe
10,75825.4,118.8215206,31.87954627,51.08,169.01,16.04,-0.396,-0.09,5.00E+01,-5.83E+03,-1271,-0.09,-0.41,8.326,safe
9,75553.5,118.8152095,31.88259497,61.783,82.73,9.31,-0.324,0.15,6.70E+02,-4.99E+03,-2077.3,0.15,-0.24,3.04,safe
9,74845,118.8108081,31.87474785,64.784,150.59,11.43,-0.612,0.27,1.00E+03,-2.86E+03,-2009.4,0.27,0.02,6.825,safe
8,74508.5,118.7963386,31.89373185,56.973,51.38,14.16,-0.504,0.38,2.78E+02,-2.50E+03,-2108.6,0.38,0.27,2.81,safe
7,74813.9,118.8087612,31.87844375,60.921,165.48,12.22,0.216,0.58,1.00E+03,-3.01E+03,-1994.5,0.58,-0.04,4.82,aggressive
10,80436.6,118.7171906,31.89755973,104.534,321.59,30.27,0.936,0.06,1.00E+03,-1.06E+03,-1118.4,0.06,0.05,22.815,safe
6,72714.3,118.8184739,31.894558,28.257,344.88,11.14,0.108,-0.32,5.00E+02,3.63E+01,-735.12,-0.32,0.14,0.02,safe
9,75005.4,118.8024673,31.86952465,46.375,250.8,13.32,0.72,-0.05,4.61E+02,-3.65E+03,-1909.2,-0.05,-0.17,5.82,safe
10,75105.2,118.8018825,31.8693493,6.939,230.96,13.73,0.108,0.18,3.88E+00,-3.71E+03,-1929,0.18,0.17,6.345,safe
8,74518,118.7980141,31.89443015,75.244,75.36,12.33,-0.504,-0.02,1.00E+03,-2.65E+03,-2084.6,-0.02,-0.12,1.403,safe
8,82737,118.6695719,31.93532497,77.103,342.21,17.37,0.468,0.26,1.00E+03,1.49E+03,-1097.8,0.26,0.04,12.918,safe
5,81210.9,118.6770571,31.93636712,1.678,206.86,25.64,2.844,-0.2,3.43E-01,1.83E+03,-1233.1,-0.2,0.31,15.59,safe
7,83951.7,118.7570844,31.96518158,24.842,182.45,20.28,-0.072,0.19,1.54E+02,-2.64E+03,-1257.6,0.19,-0.06,20.822,safe
8,74815.1,118.80882,31.87826693,62.203,162.17,12.13,0.324,0.25,1.00E+03,-3.00E+03,-1997.8,0.25,0.28,4.936,safe
9,75221.1,118.8130489,31.8717037,45.996,332.09,12.63,-0.396,0.09,2.61E+02,-4.74E+03,-2187.9,0.09,0.14,5.284,safe
9,75707.8,118.8256192,31.87903937,65.01,180.24,13.26,0.288,-0.28,7.76E+02,-5.89E+03,-1619.8,-0.28,-0.32,4.469,safe
10,83539.2,118.7418258,31.96801133,91.846,99.8,40.07,-0.864,0.12,1.00E+03,-1.11E+03,-980.2,0.12,-0.07,39.668,safe
7,83025.5,118.6950957,31.95426407,76.924,72.76,10.81,0.036,0.18,1.00E+03,-5.17E+02,-1007.2,0.18,-0.06,9.096,safe
10,81117.2,118.6773561,31.93654248,3.881,235.51,22.14,0.18,-0.04,2.12E+00,1.86E+03,-1204.5,-0.04,0.26,15.072,safe
9,83043.3,118.6987242,31.95607333,76.655,49.76,11.33,0.972,0.05,1.00E+03,-8.61E+02,-1030.2,0.05,0.08,10.08,safe
8,83212.4,118.710327,31.97094517,76.732,33.99,10.95,-0.324,-0.1,9.90E+02,-1.96E+03,-1046,-0.1,0.17,9.266,safe
9,75754.1,118.8214896,31.87734445,37.672,285.66,17.06,0.972,0.18,1.17E+02,-5.94E+03,-1514.3,0.18,-0.4,9.383,safe
8,83203.5,118.7092309,31.9694891,73.056,33.14,9.86,0.648,0.1,1.00E+03,-1.85E+03,-1046.9,0.1,-0.24,8.62,safe
8,83203.1,118.7091849,31.96942762,72.625,32.31,9.78,0.468,0.01,5.78E+02,-1.85E+03,-1047.7,0.01,0.21,8.561,safe
8,73904.5,118.8127086,31.89591917,52.524,264.65,10.78,0.036,0.1,1.00E+03,-2.84E+02,-1895.4,0.1,0.38,0.681,safe
9,80340.5,118.7297146,31.8864802,105.864,311.31,54.08,-0.612,-0.12,1.00E+03,-2.24E+03,-1128.7,-0.12,-0.11,46.025,safe
9,75511.6,118.8086008,31.88175588,48.288,82.58,12.62,0.216,0.04,2.08E+02,-4.37E+03,-2077.4,0.04,-0.04,6.114,safe
10,80812,118.684923,31.93148147,80.338,334.05,15.44,-0.576,0.02,1.00E+03,1.95E+03,-1106,0.02,0.05,13.203,safe
10,75941.3,118.8013308,31.87568437,109.279,269.77,27.1,-0.9,0.03,1.00E+03,-7.73E+03,-1170.2,0.03,-0.06,19.98,safe
9,80226.3,118.7510216,31.88076655,105.838,280.19,58.22,-0.72,-0.03,1.00E+03,-4.26E+03,-1159.8,-0.03,-0.08,50.345,safe
8,74542,118.8030911,31.89508382,37.507,45.52,9.08,-0.432,-0.25,6.40E+02,-3.13E+03,-2114.5,-0.25,-0.01,-0.768,safe
7,83928.7,118.7571047,31.96573658,7.13,187.27,21.56,-1.224,0.01,4.26E+01,-2.64E+03,-892.73,0.01,0.11,20.54,safe
10,75822.6,118.8213205,31.8798528,50.386,131.78,16.67,-0.972,0.04,5.03E+01,-5.85E+03,-1308.2,0.04,-0.15,8.903,safe
7,74732.2,118.8066662,31.88455695,78.071,163.23,7.91,0.324,-0.02,6.78E+02,-3.21E+03,-1996.8,-0.02,0.04,1.021,safe
10,75824.2,118.8214626,31.87969165,50.927,153.15,16.25,-0.648,0,6.02E+01,-5.84E+03,-1286.9,0,-0.31,8.528,safe
9,83355.3,118.7295294,31.9748635,89.031,130.18,20.21,0.792,-0.16,1.00E+03,-2.27E+03,-949.82,-0.16,0.16,19.54,safe
8,73924.3,118.8091472,31.89570288,46.853,267.71,11.34,-0.648,-0.26,4.86E+02,-6.21E+02,-1892.3,-0.26,-0.64,1.546,safe
10,75812.6,118.8200678,31.87933295,62.31,13.35,21.07,-1.872,0.05,1.05E+02,-5.81E+03,-1426.7,0.05,-0.36,12.913,safe
10,75945.2,118.800081,31.87569155,108.737,271.22,25.63,-1.332,0.02,1.00E+03,-7.68E+03,-1168.8,0.02,-0.06,18.624,safe
10,80651.8,118.6954992,31.91550702,61.32,303.6,29.33,-0.036,0.15,1.00E+03,9.94E+02,-1136.4,0.15,-0.04,22.77,safe
9,83542.6,118.7427627,31.96792762,96.242,93.68,39.1,-0.936,-0.05,5.67E+02,-1.02E+03,-986.32,-0.05,-0.34,38.799,safe
10,83517.9,118.737476,31.96923577,55.881,117.94,39.81,0.864,0.07,9.53E+02,-1.52E+03,-962.06,0.07,0.1,39.191,safe
9,75804.7,118.820301,31.87816552,59.971,330.49,22.74,1.152,0.05,2.68E+02,-5.83E+03,-1469.5,0.05,-0.11,14.481,safe
7,74549.9,118.8039383,31.89529955,52.324,88.89,9.21,0.396,0.15,4.63E+02,-3.21E+03,-2071.1,0.15,0.17,-0.958,safe
9,75403.5,118.8113581,31.87424625,41.486,329.37,13.95,0.504,-0.09,7.62E+02,-4.58E+03,-2190.6,-0.09,0.21,6.684,safe
5,75352.7,118.8119671,31.87345378,14.142,324.25,13.62,0.072,-0.13,1.80E+01,-4.64E+03,-2195.7,-0.13,0.18,6.016,safe
6,82850.8,118.6781278,31.94841545,75.701,52.06,14.77,1.476,-0.12,5.48E+02,9.77E+02,-1027.9,-0.12,-0.38,7.177,safe
9,83420.9,118.7328957,31.97220037,21.191,134.69,27.66,0.324,0.27,1.41E+02,-1.95E+03,-945.31,0.27,-0.25,27.003,safe
10,80811.1,118.6850147,31.93131922,79.572,334.58,15.59,-0.684,0.03,1.00E+03,1.94E+03,-1105.4,0.03,-0.02,13.364,safe
7,83847.2,118.7580673,31.96851117,16.602,273.37,25.53,0.072,-0.19,2.54E+01,-2.59E+03,-806.63,-0.19,0,23.37,safe
9,74940,118.8071513,31.8705968,77.024,263.36,22.2,-1.656,0.12,1.00E+03,-3.21E+03,-1896.6,0.12,-0.13,15.049,safe
8,82722.4,118.6709958,31.93318795,62.829,288.33,16.44,-1.44,-0.3,1.17E+02,1.36E+03,-1151.7,-0.3,-0.13,12.779,safe
10,75110.7,118.8020165,31.86923228,25.791,90.48,13.6,-0.756,0.11,2.69E+01,-3.70E+03,-2069.5,0.11,0.1,6.257,safe
8,74546.1,118.8034375,31.89527895,37.351,79.2,9.06,-0.144,0.16,6.46E+01,-3.17E+03,-2080.8,0.16,-0.29,-0.96,safe
8,74428.6,118.7922546,31.89048603,43.339,33.89,20.14,-1.728,0.2,5.45E+02,-2.19E+03,-2126.1,0.2,0.09,9.238,safe
10,75814.5,118.8201924,31.87960293,60.303,30.31,20.22,-1.512,-0.02,7.23E+01,-5.82E+03,-1409.7,-0.02,-0.23,12.075,safe
9,75640.7,118.8253916,31.88311497,31.141,133.66,10.99,0.432,-0.15,3.27E+01,-5.91E+03,-2026.3,-0.15,0.1,4.006,safe
9,83350,118.7283932,31.9755621,93.159,122.17,19.24,1.26,-0.14,1.00E+03,-2.38E+03,-957.83,-0.14,0.03,17.799,safe
10,80413,118.7223436,31.89276455,112.902,315.34,37.04,-1.728,0.07,1.00E+03,-1.55E+03,-1124.7,0.07,0.03,28.578,safe
9,75408.3,118.811128,31.87456073,15.612,319.9,14.79,0.396,-0.25,6.48E+01,-4.56E+03,-2200.1,-0.25,-0.05,7.244,safe
8,81203.6,118.6771368,31.9364344,1.543,211.82,23.8,-0.288,-0.03,2.44E-01,1.84E+03,-1228.2,-0.03,0.14,15.264,safe
9,80422,118.7202844,31.89456713,111.218,316.27,32.94,-1.8,0.04,1.00E+03,-1.35E+03,-1123.7,0.04,-0.09,24.375,safe
10,82912.5,118.6808439,31.95024615,54.582,55.16,12.3,0.108,0.2,2.93E+02,7.18E+02,-1024.8,0.2,0.04,7.971,safe
7,83710.4,118.7583707,31.96850003,32.363,270.1,23.28,0.54,-0.64,8.98E+01,-2.61E+03,-809.9,-0.64,-0.11,22.296,aggressive
9,74445.2,118.7935804,31.89156655,36.122,52.75,16.64,-0.972,0.33,6.58E+01,-2.31E+03,-2107.3,0.33,0,5.084,safe
9,75224.6,118.8128226,31.87207053,48.551,332.42,12.53,-0.144,0.03,1.00E+03,-4.72E+03,-2187.6,0.03,-0.36,5.067,safe
9,80316.6,118.7360529,31.88334832,104.02,289.02,54.71,-1.764,-0.09,1.00E+03,-2.84E+03,-1151,-0.09,-0.12,47.561,safe
8,83610,118.7499666,31.96869072,90.453,80.07,30.83,-0.936,0.23,9.19E+02,-1.53E+03,-999.93,0.23,0.08,30.563,safe
8,82731.7,118.6699429,31.93440203,70.843,339.27,16.65,0.288,0.01,1.00E+03,1.46E+03,-1100.7,0.01,0.02,12.286,safe
8,75507.6,118.8081352,31.88167955,32.414,64.27,12.89,-0.18,0.24,3.13E+01,-4.33E+03,-2095.7,0.24,-0.14,6.432,safe
10,83314.8,118.7207802,31.97718482,81.501,85.96,6.91,0.216,-0.2,1.00E+03,-2.94E+03,-994.04,-0.2,0.02,5.084,safe
9,75116.9,118.8026907,31.86939975,49.198,71.74,13.28,0.396,0.19,2.86E+02,-3.76E+03,-2088.3,0.19,-0.07,5.683,safe
6,83904.7,118.7573038,31.96773535,44.34,191.43,28.67,0.072,-0.1,1.55E+02,-2.62E+03,-888.57,-0.1,-0.33,24.88,safe
10,75846.9,118.8177381,31.87779958,92.121,251.84,9.7,-0.072,-0.04,1.00E+03,-6.18E+03,-1188.2,-0.04,0.1,4.752,safe
10,80733.2,118.6886741,31.923001,102.888,338.06,25.94,-0.072,-0.05,1.00E+03,1.64E+03,-1101.9,-0.05,-0.07,19.727,safe
9,75405.8,118.8112284,31.87443457,31.97,328.38,14.55,0.396,-0.36,1.75E+02,-4.57E+03,-2191.6,-0.36,0.12,7.014,safe
10,80816.3,118.6844481,31.9322806,85.342,332.34,14.6,-0.9,0.02,1.00E+03,2.00E+03,-1107.7,0.02,-0.05,12.208,safe
8,83658.5,118.7603553,31.96908772,59.374,231.11,25.72,-0.756,-0.01,1.22E+02,-2.42E+03,-848.89,-0.01,-0.19,23.096,safe
6,72734.1,118.8181419,31.89572078,14.945,353.07,12.69,0.324,-0.18,8.81E+01,6.78E+01,-726.93,-0.18,0.01,-0.145,safe
9,80001.4,118.7949066,31.87601138,111.459,276.19,18.32,-1.296,-0.08,1.00E+03,-7.19E+03,-1163.8,-0.08,-0.01,11.332,safe
7,74701.3,118.8058678,31.88932342,62.735,175.79,8.87,0.18,-0.33,1.00E+03,-3.28E+03,-1984.2,-0.33,0.04,-0.204,safe
9,75411.1,118.8110901,31.87459452,1.669,328.87,14.88,0,-0.03,9.38E-01,-4.55E+03,-2191.1,-0.03,-0.14,7.302,safe
9,80213,118.7551302,31.88023725,106.325,276.85,57.67,0.468,0.24,1.00E+03,-4.65E+03,-1163.2,0.24,-0.22,50.11,safe
10,75808.5,118.82007,31.87870178,60.781,348.93,22.88,-0.792,0.13,1.96E+02,-5.81E+03,-1451.1,0.13,-0.12,14.629,safe
8,73900.8,118.8132545,31.89597843,54.025,261.06,10.62,0.396,-0.1,7.82E+02,-2.33E+02,-1898.9,-0.1,-0.08,0.506,safe
8,82753.1,118.6691215,31.93868342,92.224,4.68,20.69,0.36,-0.05,1.00E+03,1.54E+03,-1075.3,-0.05,-0.06,16.134,safe
8,83632.5,118.7564382,31.96968243,96.355,80.09,30.66,0.504,0.04,1.00E+03,-2.14E+03,-999.91,0.04,0.05,29.875,safe
7,74654.1,118.805754,31.89060573,76.9,175.47,9.26,-0.216,-0.03,1.00E+03,-3.29E+03,-1984.5,-0.03,-0.09,0.068,safe
10,83458.5,118.7350001,31.97064262,53.466,130.09,33.88,1.548,-0.16,1.00E+03,-1.75E+03,-949.91,-0.16,0.07,33.456,safe
7,82928.2,118.6832495,31.95141458,67.474,63.22,10.98,-0.324,0.07,2.28E+02,4.91E+02,-1016.8,0.07,0.03,7.703,safe
9,75726.7,118.8236297,31.87720582,58.029,272.64,13.37,-0.504,0.1,2.41E+02,-6.06E+03,-1527.4,0.1,-0.08,7.226,safe
10,83023.3,118.6946292,31.95415813,72.973,76.08,10.95,-0.072,-0.03,8.30E+02,-4.73E+02,-1003.9,-0.03,0.35,9.034,safe
9,80151.8,118.7615757,31.87983842,98.81,271.56,47.9,1.548,-0.01,9.07E+02,-5.26E+03,-1168.4,-0.01,-0.01,40.456,safe
10,80610.1,118.6987135,31.91382853,93.257,300.18,29.97,-0.18,-0.1,1.00E+03,6.89E+02,-1139.8,-0.1,0.06,24.091,safe
9,75708.5,118.8256205,31.87892798,63.987,179.99,13.44,0.396,-0.08,2.50E+02,-5.89E+03,-1620,-0.08,-0.12,4.53,safe
10,80819.8,118.6840268,31.93294037,84.167,331.11,14.04,-0.504,0.02,1.00E+03,2.04E+03,-1108.9,0.02,0.03,11.464,safe
9,83708.6,118.758592,31.96850853,51.161,265.25,22.71,-0.252,-0.08,2.84E+02,-2.59E+03,-814.75,-0.08,0.04,22.234,safe
9,80758.8,118.6862028,31.9289188,92.751,340.17,17.23,-1.044,0.05,1.00E+03,1.83E+03,-1099.8,0.05,0.04,16.252,safe
7,74050.1,118.7972672,31.89463698,74.313,246.83,13.06,0.756,0.04,1.00E+03,-1.72E+03,-1913.2,0.04,0.08,2.606,safe
8,82729.4,118.6701197,31.9340276,68.415,337.01,16.22,0.324,-0.03,7.10E+02,1.44E+03,-1103,-0.03,0.01,12.026,safe
10,83337.8,118.7254376,31.97671793,81.77,107.92,14.16,1.692,0.13,1.00E+03,-2.66E+03,-972.08,0.13,-0.44,12.573,safe
9,83153.2,118.7079927,31.96788458,83.75,31.95,8.67,0.576,-0.3,1.00E+03,-1.74E+03,-1048.1,-0.3,-0.03,7.677,safe
7,74615,118.804886,31.89535863,12.451,85.82,8.91,0.18,0.03,5.00E+01,-3.30E+03,-2074.2,0.03,0.15,-0.634,safe
9,75559.6,118.8164647,31.88271867,78.948,81.82,8.97,0.108,0.25,6.50E+02,-5.11E+03,-2078.2,0.25,0.19,2.785,safe
9,74918.5,118.8116632,31.8710392,56.928,263.75,14.27,1.296,0.18,1.47E+02,-2.78E+03,-1896.3,0.18,-0.08,6.944,safe
7,83929.4,118.7571039,31.96572517,5.977,189.43,21.3,-0.936,-0.23,6.49E+01,-2.64E+03,-890.57,-0.23,-0.31,20.333,safe
6,72715.2,118.8184553,31.89461903,27.3,346.16,10.94,0,-0.07,1.67E+02,3.81E+01,-733.84,-0.07,-0.32,0.04,safe
10,83331.5,118.7240547,31.97700003,72.45,100.79,11.88,1.224,0.02,3.26E+02,-2.79E+03,-979.21,0.02,-0.14,9.271,safe
10,83436.1,118.7334416,31.97177535,15.967,133.34,29.06,0.396,-0.07,1.06E+02,-1.90E+03,-946.66,-0.07,0.02,28.709,safe
9,80031.4,118.7855612,31.87757715,104.717,284.96,22.37,1.116,-0.03,1.00E+03,-6.31E+03,-1155,-0.03,-0.16,15.1,safe
8,84020.9,118.7568047,31.96279173,19.993,190.43,20.62,-0.576,-0.27,4.59E+01,-2.67E+03,-1249.6,-0.27,-0.27,20.648,safe
10,83409.8,118.7320896,31.97282958,59.335,132.54,26.59,1.044,-0.16,1.00E+03,-2.03E+03,-947.46,-0.16,0,24.858,safe
10,80812.8,118.6848398,31.93162697,81.603,333.72,15.56,-0.72,0.04,1.00E+03,1.96E+03,-1106.3,0.04,-0.05,13.064,safe
10,83442.6,118.7336809,31.97159708,19.071,133.67,29.44,0.396,0.16,3.96E+02,-1.87E+03,-946.33,0.16,-0.18,29.325,safe
8,75200.4,118.8115578,31.87079925,58.786,80.31,14.39,-1.476,0.47,2.55E+02,-4.60E+03,-2079.7,0.47,0.65,7.51,safe
8,83547.5,118.7441605,31.96791435,98.435,87.44,37.74,-1.188,-0.08,1.00E+03,-9.78E+02,-992.56,-0.08,0.33,37.326,safe
6,83238,118.7138524,31.9747618,88.585,50.57,9.52,0.072,0.06,2.98E+02,-2.29E+03,-1029.4,0.06,0.07,7.133,safe
7,82949.2,118.6871352,31.95275425,70.872,72.93,10.23,-0.18,-0.1,4.98E+02,1.25E+02,-1007.1,-0.1,-0.06,7.269,safe
10,83603.7,118.7484054,31.96848908,82.171,80.11,32.37,-1.116,-0.04,1.00E+03,-1.38E+03,-999.89,-0.04,0.1,32.308,safe
8,74611.4,118.8048296,31.89535852,2.029,83.07,9.23,0,0.03,5.68E-01,-3.30E+03,-2076.9,0.03,0.07,-0.634,safe
9,80748.4,118.687122,31.92669408,96.361,341.3,19.24,-0.612,-0.19,1.00E+03,1.74E+03,-1098.7,-0.19,0.21,18.064,safe
6,83235,118.7132783,31.97432033,85.672,44.17,9.25,0.108,0.18,3.30E+02,-2.24E+03,-1035.8,0.18,-0.05,7.003,safe
8,73848.3,118.8152476,31.89615192,51.048,264.45,11.02,-0.288,-0.26,1.00E+03,-4.40E+01,-1895.6,-0.26,-0.03,0.771,safe
9,75614.1,118.820034,31.88303187,89.184,88.36,9.3,0.36,-0.09,1.00E+03,-5.45E+03,-2071.6,-0.09,-0.16,3.664,safe
10,80401.2,118.7250618,31.89039758,110.125,315.97,43.56,-2.268,0.03,1.00E+03,-1.80E+03,-1124,0.03,0.09,35.641,safe
10,83515.3,118.7371135,31.96940348,52.266,119.83,39.19,0.828,-0.06,8.05E+02,-1.55E+03,-960.17,-0.06,-0.05,38.576,safe
10,80728.4,118.6892386,31.92185313,103.307,335.91,25.97,-0.576,-0.05,1.00E+03,1.59E+03,-1104.1,-0.05,0.03,19.913,safe
10,75900.8,118.8139268,31.87688133,103.278,255.85,13.3,1.296,0.02,1.00E+03,-6.54E+03,-1184.2,0.02,0.01,6.882,safe
9,84015.2,118.7568834,31.96317428,32.043,189.46,23.39,0.468,-0.12,7.65E+02,-2.66E+03,-1250.5,-0.12,0.06,21.154,safe
9,80304.7,118.7395031,31.8825335,103.584,281.75,60.1,-0.612,0.06,1.00E+03,-3.17E+03,-1158.3,0.06,-0.2,52.646,safe
8,83024.7,118.6949245,31.95422138,74.363,75.34,10.92,0.036,-0.29,2.45E+02,-5.01E+02,-1004.7,-0.29,0.27,9.073,safe
6,72730.9,118.8181782,31.89559463,15.969,350.83,11.41,-0.144,0.02,2.31E+02,6.46E+01,-729.17,0.02,-0.06,-0.334,safe
7,82938.1,118.6850076,31.95210917,66.898,67.27,10.16,-0.216,0.09,4.20E+02,3.26E+02,-1012.7,0.09,0.05,7.38,safe
9,80757.9,118.6862846,31.92872238,91.932,340.18,17.42,-0.828,-0.06,1.00E+03,1.82E+03,-1099.8,-0.06,0.01,16.501,safe
10,80429.9,118.7185489,31.89618778,110.811,318.34,29.97,-0.18,-0.03,1.00E+03,-1.19E+03,-1121.7,-0.03,-0.14,21.968,safe
10,83311.9,118.7200767,31.97711718,82.72,79.29,6.76,-0.144,-0.05,8.40E+02,-2.88E+03,-1000.7,-0.05,-0.03,5.039,safe
9,80504.7,118.7126386,31.90346885,103.533,328.32,29.63,-1.44,0.01,1.00E+03,-6.28E+02,-1111.7,0.01,0.07,21.504,safe
8,75452.6,118.808454,31.88006532,81.571,343.32,14.83,0.684,-0.1,1.00E+03,-4.36E+03,-2176.7,-0.1,-0.07,6.078,safe
8,83627.8,118.7550898,31.96947653,99.89,79.87,29.72,0.936,-0.16,1.00E+03,-2.01E+03,-1000.1,-0.16,0.02,28.86,safe
